timestamp,size,proto,sport,dport,ttl
1765273403.758757,711,TCP,14820,443,64
1765273403.7606707,1466,TCP,14820,443,64
1765273403.7621708,1466,TCP,14820,443,64
1765273403.7631893,739,TCP,14820,443,64
1765273403.7641623,1466,TCP,14820,443,64
1765273403.7651181,1466,TCP,14820,443,64
1765273403.76603,899,TCP,14820,443,64
1765273403.767048,1466,TCP,14820,443,64
1765273403.7684119,1466,TCP,14820,443,64
1765273403.7696083,227,TCP,14820,443,64
1765273403.7706423,1036,TCP,443,46762,116
1765273403.7715147,85,TCP,46762,443,64
1765273403.772324,60,TCP,443,46762,116
1765273403.773179,85,TCP,443,46762,116
1765273403.774008,586,TCP,443,46762,116
1765273403.7764595,54,TCP,46762,443,64
1765273403.7778172,1466,TCP,443,46762,116
1765273403.7788494,1466,TCP,443,46762,116
1765273403.779832,54,TCP,46762,443,64
1765273403.7809627,317,TCP,443,46762,116
1765273403.781845,198,TCP,443,46762,116
1765273403.783043,1466,TCP,443,46762,116
1765273403.7842016,54,TCP,46762,443,64
1765273403.785149,93,TCP,46762,443,64
1765273403.786182,1466,TCP,443,46762,116
1765273403.787006,54,TCP,46762,443,64
1765273403.7880952,1234,TCP,443,46762,116
1765273403.7889884,54,TCP,46762,443,64
1765273403.7901008,1466,TCP,443,46762,116
1765273403.792362,182,TCP,443,46762,116
1765273403.7934778,54,TCP,46762,443,64
1765273403.794848,60,TCP,443,14820,116
1765273403.795934,724,TCP,443,46762,116
1765273403.7969484,60,TCP,443,18099,49
1765273403.7982,60,TCP,443,18099,49
1765273403.799419,60,TCP,443,18099,49
1765273403.8006308,60,TCP,443,14820,116
1765273403.8015478,60,TCP,443,14820,116
1765273403.8023958,60,TCP,443,14820,116
1765273403.803295,60,TCP,443,14820,116
1765273403.804185,60,TCP,443,14820,116
1765273403.8050678,60,TCP,443,14820,116
1765273403.805872,60,TCP,443,14820,116
1765273403.8080306,60,TCP,443,14820,116
1765273403.8092859,60,TCP,443,14820,116
1765273403.8103666,60,TCP,443,14820,116
1765273403.8114626,60,TCP,443,14820,116
1765273403.8123589,60,TCP,443,14820,116
1765273403.8132448,60,TCP,443,14820,116
1765273403.814051,60,TCP,443,14820,116
1765273403.814948,60,TCP,443,14820,116
1765273403.8160417,1466,TCP,14820,443,64
1765273403.8171685,1466,TCP,14820,443,64
1765273403.8182614,735,TCP,14820,443,64
1765273403.8192677,163,TCP,443,14820,116
1765273403.8203654,1466,TCP,443,14820,116
1765273403.8215122,1054,TCP,443,14820,116
1765273403.8239493,93,TCP,443,14820,116
1765273403.8253973,54,TCP,14820,443,64
1765273403.8266938,93,TCP,14820,443,64
1765273403.828079,162,TCP,443,14820,116
1765273403.829459,292,TCP,443,14820,116
1765273403.831283,163,TCP,443,14820,116
1765273403.8330479,274,TCP,443,14820,116
1765273403.834243,54,TCP,14820,443,64
1765273403.8359325,86,UDP,5353,5353,1
1765273403.8410192,136,TCP,443,14820,116
1765273403.8432436,329,TCP,443,14820,116
1765273403.8450024,162,TCP,443,14820,116
1765273403.8468442,183,TCP,443,14820,116
1765273403.8485265,54,TCP,14820,443,64
1765273403.8523023,346,UDP,5353,5353,1
1765273403.855467,285,TCP,443,14820,116
1765273403.8577654,165,TCP,443,14820,116
1765273403.8597994,54,TCP,14820,443,64
1765273403.8619452,1466,TCP,443,14820,116
1765273403.8639593,1466,TCP,443,14820,116
1765273403.86587,54,TCP,14820,443,64
1765273403.8679903,1466,TCP,443,14820,116
1765273403.8696458,54,TCP,14820,443,64
1765273403.871956,1466,TCP,443,14820,116
1765273403.873568,54,TCP,14820,443,64
1765273403.8758144,1466,TCP,443,14820,116
1765273403.8774314,54,TCP,14820,443,64
1765273403.8792791,1466,TCP,443,14820,116
1765273403.8809583,54,TCP,14820,443,64
1765273403.8825436,1466,TCP,443,14820,116
1765273403.8839242,54,TCP,14820,443,64
1765273403.8852437,1466,TCP,443,14820,116
1765273403.8874369,54,TCP,14820,443,64
1765273403.8890252,1466,TCP,443,14820,116
1765273403.890065,54,TCP,14820,443,64
1765273403.8911133,1466,TCP,443,14820,116
1765273403.8921757,1466,TCP,443,14820,116
1765273403.8931851,54,TCP,14820,443,64
1765273403.8948798,1466,TCP,443,14820,116
1765273403.8960645,54,TCP,14820,443,64
1765273403.8974552,1466,TCP,443,14820,116
1765273403.8985536,54,TCP,14820,443,64
1765273403.8998258,1466,TCP,443,14820,116
1765273403.9021611,54,TCP,14820,443,64
1765273403.9038541,1466,TCP,443,14820,116
1765273403.9057045,1466,TCP,443,14820,116
1765273403.9070663,54,TCP,14820,443,64
1765273403.908668,1466,TCP,443,14820,116
1765273403.9099736,54,TCP,14820,443,64
1765273403.9113998,1466,TCP,443,14820,116
1765273403.9131844,54,TCP,14820,443,64
1765273403.9154189,1466,TCP,443,14820,116
1765273403.9175894,54,TCP,14820,443,64
1765273403.9191215,1466,TCP,443,14820,116
1765273403.9206345,1466,TCP,443,14820,116
1765273403.9221375,54,TCP,14820,443,64
1765273403.9237528,1466,TCP,443,14820,116
1765273403.9251175,54,TCP,14820,443,64
1765273403.9266102,1466,TCP,443,14820,116
1765273403.928231,54,TCP,14820,443,64
1765273403.92993,1466,TCP,443,14820,116
1765273403.9312704,54,TCP,14820,443,64
1765273403.93319,1466,TCP,443,14820,116
1765273403.9343882,54,TCP,14820,443,64
1765273403.9365036,1466,TCP,443,14820,116
1765273403.937955,1466,TCP,443,14820,116
1765273403.9390845,54,TCP,14820,443,64
1765273403.9405494,1466,TCP,443,14820,116
1765273403.941989,54,TCP,14820,443,64
1765273403.9436624,1272,TCP,443,14820,116
1765273403.9453669,1466,TCP,443,14820,116
1765273403.946696,373,TCP,443,14820,116
1765273403.9480362,54,TCP,14820,443,64
1765273403.949757,1466,TCP,443,14820,116
1765273403.9510763,54,TCP,14820,443,64
1765273403.9525816,1466,TCP,443,14820,116
1765273403.9539616,1466,TCP,443,14820,116
1765273403.9554863,54,TCP,14820,443,64
1765273403.9573023,1466,TCP,443,14820,116
1765273403.9592662,54,TCP,14820,443,64
1765273403.961068,1466,TCP,443,14820,116
1765273403.9626482,54,TCP,14820,443,64
1765273403.964183,1454,TCP,443,14820,116
1765273403.9653955,681,TCP,443,14820,116
1765273403.966586,303,TCP,443,14820,116
1765273403.968006,85,TCP,443,14820,116
1765273403.969278,85,TCP,443,14820,116
1765273403.970403,54,TCP,14820,443,64
1765273403.9716237,1466,TCP,14820,443,64
1765273403.9730322,1466,TCP,14820,443,64
1765273403.9743876,267,TCP,14820,443,64
1765273403.9760544,621,TCP,14820,443,64
1765273403.9776213,60,TCP,443,14820,116
1765273403.9793575,191,TCP,443,14820,116
1765273403.9809117,1466,TCP,443,14820,116
1765273403.982176,54,TCP,14820,443,64
1765273403.9837718,1466,TCP,443,14820,116
1765273403.9851546,54,TCP,14820,443,64
1765273403.9866304,1466,TCP,443,14820,116
1765273403.987709,54,TCP,14820,443,64
1765273403.9889467,1045,TCP,443,14820,116
1765273403.9912436,1466,TCP,14820,443,64
1765273403.9930646,1466,TCP,14820,443,64
1765273403.9952033,588,TCP,14820,443,64
1765273403.997047,1466,TCP,14820,443,64
1765273403.9988084,1466,TCP,14820,443,64
1765273404.0003762,683,TCP,14820,443,64
1765273404.0018687,1466,TCP,14820,443,64
1765273404.0035212,1466,TCP,14820,443,64
1765273404.0049527,738,TCP,14820,443,64
1765273404.006463,1466,TCP,14820,443,64
1765273404.0080183,1466,TCP,14820,443,64
1765273404.0094066,847,TCP,14820,443,64
1765273404.0112817,60,TCP,443,14820,116
1765273404.0136163,60,TCP,443,46762,116
1765273404.0150814,54,TCP,46762,443,64
1765273404.016454,60,TCP,443,46762,116
1765273404.0178134,60,TCP,443,14820,116
1765273404.0195613,423,TCP,443,14820,116
1765273404.0209687,580,TCP,443,14820,116
1765273404.0224063,86,TCP,443,14820,116
1765273404.0241513,85,TCP,443,14820,116
1765273404.0268054,93,TCP,443,14820,116
1765273404.0294135,54,TCP,14820,443,64
1765273404.030887,93,TCP,14820,443,64
1765273404.0326695,60,TCP,443,14820,116
1765273404.0338995,60,TCP,443,14820,116
1765273404.0353048,60,TCP,443,14820,116
1765273404.03636,60,TCP,443,14820,116
1765273404.0373468,60,TCP,443,14820,116
1765273404.0382676,168,TCP,443,14820,116
1765273404.040208,663,TCP,443,14820,116
1765273404.0426037,54,TCP,14820,443,64
1765273404.0441148,169,TCP,443,14820,116
1765273404.0455465,1466,TCP,443,14820,116
1765273404.0473428,1466,TCP,443,14820,116
1765273404.048747,1466,TCP,443,14820,116
1765273404.0498247,54,TCP,14820,443,64
1765273404.0514293,1466,TCP,443,14820,116
1765273404.052699,54,TCP,14820,443,64
1765273404.0542805,1466,TCP,443,14820,116
1765273404.05583,1466,TCP,443,14820,116
1765273404.0581188,54,TCP,14820,443,64
1765273404.0608885,1466,TCP,443,14820,116
1765273404.0625188,54,TCP,14820,443,64
1765273404.0641406,1466,TCP,443,14820,116
1765273404.0660844,472,TCP,443,14820,116
1765273404.0682101,168,TCP,443,14820,116
1765273404.0698228,54,TCP,14820,443,64
1765273404.0716176,1466,TCP,443,14820,116
1765273404.0748763,1466,TCP,443,14820,116
1765273404.0761466,54,TCP,14820,443,64
1765273404.077537,1466,TCP,443,14820,116
1765273404.0789618,466,TCP,443,14820,116
1765273404.0805073,54,TCP,14820,443,64
1765273404.0819871,142,TCP,443,14820,116
1765273404.0831828,54,TCP,14820,443,64
1765273404.084765,1466,TCP,443,14820,116
1765273404.086208,54,TCP,14820,443,64
1765273404.0885143,1466,TCP,443,14820,116
1765273404.090072,54,TCP,14820,443,64
1765273404.0915346,1466,TCP,443,14820,116
1765273404.0928133,54,TCP,14820,443,64
1765273404.0943315,1466,TCP,443,14820,116
1765273404.0966184,1466,TCP,443,14820,116
1765273404.0983863,54,TCP,14820,443,64
1765273404.0999477,1466,TCP,443,14820,116
1765273404.101329,54,TCP,14820,443,64
1765273404.1031418,1466,TCP,443,14820,116
1765273404.104695,54,TCP,14820,443,64
1765273404.1064425,1466,TCP,443,14820,116
1765273404.1076174,54,TCP,14820,443,64
1765273404.1089547,1466,TCP,443,14820,116
1765273404.1101725,231,TCP,443,14820,116
1765273404.1113267,54,TCP,14820,443,64
1765273404.1123867,247,TCP,443,14820,116
1765273404.113316,1466,TCP,443,14820,116
1765273404.1141326,54,TCP,14820,443,64
1765273404.1150477,1466,TCP,443,14820,116
1765273404.1160738,54,TCP,14820,443,64
1765273404.1170819,1466,TCP,443,14820,116
1765273404.1180842,1466,TCP,443,14820,116
1765273404.118941,776,TCP,443,14820,116
1765273404.1197326,85,TCP,443,14820,116
1765273404.1215541,54,TCP,14820,443,64
1765273404.1225924,60,TCP,443,14820,116
1765273404.1236343,1466,TCP,443,14820,116
1765273404.124613,1466,TCP,443,14820,116
1765273404.125877,54,TCP,14820,443,64
1765273404.1267574,1466,TCP,443,14820,116
1765273404.127544,54,TCP,14820,443,64
1765273404.1283927,1466,TCP,443,14820,116
1765273404.1293287,1466,TCP,443,14820,116
1765273404.1302848,54,TCP,14820,443,64
1765273404.1311944,1466,TCP,443,14820,116
1765273404.1321542,1466,TCP,443,14820,116
1765273404.1330287,1466,TCP,443,14820,116
1765273404.1337638,54,TCP,14820,443,64
1765273404.1346474,1466,TCP,443,14820,116
1765273404.1353981,54,TCP,14820,443,64
1765273404.138166,1466,TCP,443,14820,116
1765273404.139313,1466,TCP,443,14820,116
1765273404.1403093,1179,TCP,443,14820,116
1765273404.1411335,54,TCP,14820,443,64
1765273404.142026,1466,TCP,443,14820,116
1765273404.1429162,1466,TCP,443,14820,116
1765273404.1440623,1466,TCP,443,14820,116
1765273404.1452665,54,TCP,14820,443,64
1765273404.1465788,1466,TCP,443,14820,116
1765273404.1476843,1466,TCP,443,14820,116
1765273404.1486816,54,TCP,14820,443,64
1765273404.1496463,1466,TCP,443,14820,116
1765273404.1505473,1466,TCP,443,14820,116
1765273404.1516292,54,TCP,14820,443,64
1765273404.1536925,1225,TCP,443,14820,116
1765273404.1548014,93,TCP,443,14820,116
1765273404.155761,54,TCP,14820,443,64
1765273404.1567452,93,TCP,14820,443,64
1765273404.1578722,66,TCP,46243,80,64
1765273404.1594565,282,TCP,443,14820,116
1765273404.160774,54,TCP,14820,443,64
1765273404.161798,85,TCP,443,14820,116
1765273404.1627023,54,TCP,14820,443,64
1765273404.1636016,141,TCP,443,14820,116
1765273404.164653,1466,TCP,443,14820,116
1765273404.1657088,1466,TCP,443,14820,116
1765273404.1665947,54,TCP,14820,443,64
1765273404.1687174,1466,TCP,443,14820,116
1765273404.1697447,54,TCP,14820,443,64
1765273404.1708171,1466,TCP,443,14820,116
1765273404.1719286,54,TCP,14820,443,64
1765273404.1729684,1466,TCP,443,14820,116
1765273404.173888,368,TCP,443,14820,116
1765273404.174736,54,TCP,14820,443,64
1765273404.175989,1466,TCP,14820,443,64
1765273404.17709,1466,TCP,14820,443,64
1765273404.1780324,250,TCP,14820,443,64
1765273404.1790428,60,TCP,443,14820,116
1765273404.1799395,60,TCP,443,14820,116
1765273404.1807666,60,TCP,443,14820,116
1765273404.1816146,294,TCP,443,14820,116
1765273404.1828804,1439,TCP,443,14820,116
1765273404.1842933,86,TCP,443,14820,116
1765273404.1854873,85,TCP,443,14820,116
1765273404.186634,93,TCP,443,14820,116
1765273404.1875002,54,TCP,14820,443,64
1765273404.1883917,93,TCP,14820,443,64
1765273404.189235,60,TCP,443,14820,116
1765273404.1901157,281,TCP,443,14820,116
1765273404.1914558,85,TCP,443,14820,116
1765273404.192689,93,TCP,443,14820,116
1765273404.1937094,54,TCP,14820,443,64
1765273404.1946204,93,TCP,14820,443,64
1765273404.195728,1466,TCP,14820,443,64
1765273404.1967988,1466,TCP,14820,443,64
1765273404.1976688,742,TCP,14820,443,64
1765273404.1986792,1466,TCP,14820,443,64
1765273404.2007883,1466,TCP,14820,443,64
1765273404.2020192,894,TCP,14820,443,64
1765273404.2030237,1466,TCP,14820,443,64
1765273404.203986,1466,TCP,14820,443,64
1765273404.2048788,321,TCP,14820,443,64
1765273404.2058654,1466,TCP,14820,443,64
1765273404.2069726,1466,TCP,14820,443,64
1765273404.2081268,246,TCP,14820,443,64
1765273404.209163,1466,TCP,14820,443,64
1765273404.210112,1466,TCP,14820,443,64
1765273404.2110252,1466,TCP,14820,443,64
1765273404.211901,543,TCP,14820,443,64
1765273404.212776,60,TCP,443,14820,116
1765273404.2136722,60,TCP,443,14820,116
1765273404.2158246,60,TCP,443,14820,116
1765273404.2170274,60,TCP,443,14820,116
1765273404.2184176,60,TCP,443,14820,116
1765273404.2193038,60,TCP,443,14820,116
1765273404.2205245,60,TCP,443,14820,116
1765273404.2214932,60,TCP,443,14820,116
1765273404.2224295,144,TCP,443,14820,116
1765273404.223777,1252,TCP,443,14820,116
1765273404.2248833,93,TCP,443,14820,116
1765273404.225778,54,TCP,14820,443,64
1765273404.2268286,93,TCP,14820,443,64
1765273404.2278268,144,TCP,443,14820,116
1765273404.228771,1466,TCP,443,14820,116
1765273404.2295585,54,TCP,14820,443,64
1765273404.2307029,1466,TCP,443,14820,116
1765273404.2318761,54,TCP,14820,443,64
1765273404.2332673,1466,TCP,443,14820,116
1765273404.2343872,54,TCP,14820,443,64
1765273404.2354074,1466,TCP,443,14820,116
1765273404.236435,1466,TCP,443,14820,116
1765273404.2372346,54,TCP,14820,443,64
1765273404.2381985,1466,TCP,443,14820,116
1765273404.2390447,54,TCP,14820,443,64
1765273404.240383,1466,TCP,443,14820,116
1765273404.2415113,480,TCP,443,14820,116
1765273404.2424088,54,TCP,14820,443,64
1765273404.2434409,1466,TCP,14820,443,64
1765273404.244336,1466,TCP,14820,443,64
1765273404.2452164,687,TCP,14820,443,64
1765273404.24805,1466,TCP,14820,443,64
1765273404.2493248,1466,TCP,14820,443,64
1765273404.2506342,892,TCP,14820,443,64
1765273404.2516046,1466,TCP,14820,443,64
1765273404.2525213,1466,TCP,14820,443,64
1765273404.2534008,684,TCP,14820,443,64
1765273404.2543943,1466,TCP,14820,443,64
1765273404.2559354,1466,TCP,14820,443,64
1765273404.256982,684,TCP,14820,443,64
1765273404.257938,1466,TCP,14820,443,64
1765273404.2589347,1466,TCP,14820,443,64
1765273404.260037,694,TCP,14820,443,64
1765273404.261305,60,TCP,443,14820,116
1765273404.2632914,60,TCP,443,14820,116
1765273404.2648585,60,TCP,443,14820,116
1765273404.2659304,60,TCP,443,14820,116
1765273404.266874,60,TCP,443,14820,116
1765273404.2679899,60,TCP,443,14820,116
1765273404.2695634,60,TCP,443,14820,116
1765273404.270961,60,TCP,443,14820,116
1765273404.2721622,60,TCP,443,14820,116
1765273404.2731283,166,TCP,443,14820,116
1765273404.2740412,561,TCP,443,14820,116
1765273404.2751338,93,TCP,443,14820,116
1765273404.2762322,54,TCP,14820,443,64
1765273404.2786107,93,TCP,14820,443,64
1765273404.2798855,168,TCP,443,14820,116
1765273404.2809496,530,TCP,443,14820,116
1765273404.2819514,54,TCP,14820,443,64
1765273404.2830207,168,TCP,443,14820,116
1765273404.2840428,1018,TCP,443,14820,116
1765273404.284956,141,TCP,443,14820,116
1765273404.2858243,504,TCP,443,14820,116
1765273404.286655,54,TCP,14820,443,64
1765273404.2877102,282,TCP,443,14820,116
1765273404.288627,85,TCP,443,14820,116
1765273404.2896345,54,TCP,14820,443,64
1765273404.2908087,281,TCP,443,14820,116
1765273404.2918086,85,TCP,443,14820,116
1765273404.2927883,54,TCP,14820,443,64
1765273404.2946947,1292,UDP,51607,443,64
1765273404.2960727,60,TCP,443,14820,116
1765273404.297194,142,TCP,443,14820,116
1765273404.2983308,1466,TCP,443,14820,116
1765273404.2992973,1466,TCP,443,14820,116
1765273404.3000875,54,TCP,14820,443,64
1765273404.3010006,1466,TCP,443,14820,116
1765273404.3017588,54,TCP,14820,443,64
1765273404.3026798,1466,TCP,443,14820,116
1765273404.3039732,1466,TCP,443,14820,116
1765273404.3051646,1466,TCP,443,14820,116
1765273404.306119,54,TCP,14820,443,64
1765273404.3075907,1466,TCP,443,14820,116
1765273404.3088384,54,TCP,14820,443,64
1765273404.311393,1466,TCP,443,14820,116
1765273404.31297,1466,TCP,443,14820,116
1765273404.3144577,1085,TCP,443,14820,116
1765273404.3157198,54,TCP,14820,443,64
1765273404.317384,1466,TCP,443,14820,116
1765273404.3195865,54,TCP,14820,443,64
1765273404.3210506,1466,TCP,443,14820,116
1765273404.3221533,1466,TCP,443,14820,116
1765273404.3231013,1466,TCP,443,14820,116
1765273404.323978,54,TCP,14820,443,64
1765273404.325733,1466,TCP,443,14820,116
1765273404.326693,54,TCP,14820,443,64
1765273404.3279586,1466,TCP,443,14820,116
1765273404.3290207,1466,TCP,443,14820,116
1765273404.329888,54,TCP,14820,443,64
1765273404.3310018,1466,TCP,443,14820,116
1765273404.3319972,1466,TCP,443,14820,116
1765273404.3329153,1466,TCP,443,14820,116
1765273404.3337188,54,TCP,14820,443,64
1765273404.3346002,1037,TCP,443,14820,116
1765273404.3355992,85,TCP,443,14820,116
1765273404.3366125,93,TCP,443,14820,116
1765273404.3374827,54,TCP,14820,443,64
1765273404.3384528,93,TCP,14820,443,64
1765273404.3394158,66,TCP,23885,53,64
1765273404.3415735,66,TCP,64878,53,64
1765273404.3428617,66,TCP,53,23885,61
1765273404.3440907,54,TCP,23885,53,64
1765273404.3451977,66,TCP,53,64878,61
1765273404.3461604,54,TCP,64878,53,64
1765273404.3471801,56,TCP,23885,53,64
1765273404.3480244,87,TCP,23885,53,64
1765273404.348875,56,TCP,64878,53,64
1765273404.3497028,87,TCP,64878,53,64
1765273404.350479,60,TCP,53,23885,61
1765273404.3517785,60,TCP,53,64878,61
1765273404.3530147,60,TCP,53,64878,61
1765273404.3539326,60,TCP,53,23885,61
1765273404.3555317,138,TCP,53,23885,61
1765273404.3593006,379,TCP,53,64878,61
1765273404.3611593,54,TCP,23885,53,64
1765273404.3625972,54,TCP,64878,53,64
1765273404.3636532,60,TCP,53,23885,61
1765273404.3646355,54,TCP,23885,53,64
1765273404.3656678,60,TCP,53,64878,61
1765273404.3669963,54,TCP,64878,53,64
1765273404.368219,66,TCP,37823,443,64
1765273404.3693643,1466,TCP,14820,443,64
1765273404.3714168,1466,TCP,14820,443,64
1765273404.372511,688,TCP,14820,443,64
1765273404.373614,60,TCP,443,14820,116
1765273404.3748078,60,TCP,443,14820,116
1765273404.375909,60,TCP,443,14820,116
1765273404.3771095,59,TCP,18099,443,64
1765273404.3780863,385,TCP,18099,443,64
1765273404.3789937,71,TCP,18099,443,64
1765273404.3803556,143,TCP,443,14820,116
1765273404.381874,758,TCP,443,14820,116
1765273404.383423,54,TCP,14820,443,64
1765273404.3850088,93,TCP,443,14820,116
1765273404.3877215,93,TCP,14820,443,64
1765273404.3891485,66,TCP,443,37823,116
1765273404.3901336,54,TCP,37823,443,64
1765273404.3913565,1466,TCP,37823,443,64
1765273404.3928788,854,TCP,37823,443,64
1765273404.3949776,1466,TCP,14820,443,64
1765273404.3965647,1466,TCP,14820,443,64
1765273404.3980205,779,TCP,14820,443,64
1765273404.3995578,60,TCP,443,14820,116
1765273404.401189,60,TCP,443,14820,116
1765273404.4039915,169,TCP,443,14820,116
1765273404.4055066,1466,TCP,443,14820,116
1765273404.406549,54,TCP,14820,443,64
1765273404.4081318,1466,TCP,443,14820,116
1765273404.4096458,947,TCP,443,14820,116
1765273404.410976,93,TCP,443,14820,116
1765273404.412276,54,TCP,14820,443,64
1765273404.4135864,93,TCP,14820,443,64
1765273404.415786,60,TCP,443,37823,116
1765273404.417394,1466,TCP,14820,443,64
1765273404.418837,1466,TCP,14820,443,64
1765273404.420214,697,TCP,14820,443,64
